drop_id,frame,time_s,x_px,y_px,x_um,y_um,source_video
drop1,160,16.0,628.1835572429907,536.3733693535826,1495.7050497955606,1277.10499243088,brownian
drop1,161,16.1,627.8622821213488,538.1344016130316,1494.9400937309315,1281.2980102406282,brownian
drop1,162,16.2,626.7002768313458,540.9050787904599,1492.1733591354343,1287.894992600085,brownian
drop1,163,16.3,627.3691025946204,540.8912401809093,1493.765833277791,1287.862042870745,brownian
drop1,164,16.4,622.7287883298601,539.3133029518858,1482.7172450133967,1284.10497432844,brownian
drop1,165,16.5,627.3777020734278,538.9955149257389,1493.7863086368316,1283.3483210381842,brownian
drop1,166,16.6,629.5752054052781,535.134260894131,1499.018564069967,1274.1546751889257,brownian
drop1,167,16.7,627.9640151998163,535.2184080997679,1495.1823201907625,1274.3550296855472,brownian
drop1,168,16.8,628.5622126877107,535.4380171621208,1496.606628409439,1274.8779188630094,brownian
drop1,169,16.9,627.8365269320293,539.4688124515083,1494.8787706251617,1284.475242447041,brownian
drop1,170,17.0,624.7789154712739,536.815889152269,1487.5985977371029,1278.1586320715526,brownian
drop1,171,17.1,626.595456577183,532.8291746641075,1491.9237821102724,1268.66626487524,brownian
drop1,172,17.2,623.7476390859715,537.7125311934237,1485.143128663698,1280.2935367715418,brownian
drop1,173,17.3,624.3192612137203,537.4838786279684,1486.504160949868,1279.7491150131925,brownian
drop1,174,17.4,625.5422847889678,536.3643439197659,1489.416180082532,1277.0835028729625,brownian
drop1,175,17.5,624.3833733477561,534.0106060206316,1486.6568119410072,1271.4792529351237,brownian
drop1,176,17.6,626.7328724880506,533.5146733823302,1492.2509693940483,1270.298437323328,brownian
drop1,177,17.7,623.6154860449784,540.238468488267,1484.8284722730934,1286.3077934705636,brownian
drop1,178,17.8,622.5473643006263,537.5021659707725,1482.2852743997912,1279.7926571764092,brownian
drop1,179,17.9,625.5017655960988,537.8638929592352,1489.3197038843111,1280.6539291359388,brownian
drop1,180,18.0,622.3615588976945,538.36140129683,1481.8428717354104,1281.838496487752,brownian
drop1,181,18.1,626.5703024978035,536.3539851889042,1491.8638902472699,1277.0588387347807,brownian
drop1,182,18.2,626.6706927753715,541.5182903271722,1492.1029194981595,1289.3550492689967,brownian
drop1,183,18.3,627.4215195784137,536.7895626264648,1493.890638116203,1278.0959486136126,brownian
drop1,184,18.4,626.3733160501829,536.3317439007453,1491.3948655154854,1277.0058822276744,brownian
drop1,185,18.5,628.5236818148267,538.3042836404793,1496.514886401102,1281.702499347981,brownian
drop1,186,18.6,629.5971307897407,542.5771690144169,1499.0707684103725,1291.8762394233265,brownian
drop1,187,18.7,626.0436118211579,542.7291582582178,1490.609839746177,1292.2381258128164,brownian
drop1,188,18.8,627.7955309562473,538.7330238089793,1494.7811592068247,1282.7233296891795,brownian
drop1,189,18.9,626.6348483717691,538.4661541906113,1492.017573973182,1282.0879131278455,brownian
drop1,190,19.0,626.0763062782738,540.7288829316163,1490.6876852485698,1287.4754702601783,brownian
drop1,191,19.1,624.8468644476604,537.8676314520019,1487.7603842498793,1280.6628304872163,brownian
drop1,192,19.2,627.9313488933228,538.8916987610784,1495.1045417150015,1283.1011347501276,brownian
