particle_id,analysis_index,source_index,t,x_raw_mm,x_mm,x_m,was_interpolated
particle4,58,58,5.8,-0.533,-0.533,-0.000533,False
particle4,59,59,5.9,-0.533,-0.533,-0.000533,False
particle4,60,60,6.0,-0.536,-0.536,-0.000536,False
particle4,61,61,6.1,-0.534,-0.534,-0.0005340000000000001,False
particle4,62,62,6.2,-0.533,-0.533,-0.000533,False
particle4,63,63,6.3,-0.531,-0.531,-0.000531,False
particle4,64,64,6.4,-0.535,-0.535,-0.000535,False
particle4,65,65,6.5,-0.534,-0.534,-0.0005340000000000001,False
particle4,66,66,6.6,-0.534,-0.534,-0.0005340000000000001,False
particle4,67,67,6.7,-0.534,-0.534,-0.0005340000000000001,False
particle4,68,68,6.8,-0.536,-0.536,-0.000536,False
particle4,69,69,6.9,-0.537,-0.537,-0.000537,False
particle4,70,70,7.0,-0.537,-0.537,-0.000537,False
particle4,71,71,7.1,-0.535,-0.535,-0.000535,False
particle4,72,72,7.2,-0.534,-0.534,-0.0005340000000000001,False
particle4,73,73,7.3,-0.537,-0.537,-0.000537,False
particle4,74,74,7.4,-0.536,-0.536,-0.000536,False
particle4,75,75,7.5,-0.536,-0.536,-0.000536,False
particle4,76,76,7.6,-0.536,-0.536,-0.000536,False
particle4,77,77,7.7,-0.535,-0.535,-0.000535,False
particle4,78,78,7.8,-0.534,-0.534,-0.0005340000000000001,False
particle4,79,79,7.9,-0.533,-0.533,-0.000533,False
particle4,80,80,8.0,-0.534,-0.534,-0.0005340000000000001,False
particle4,81,81,8.1,-0.534,-0.534,-0.0005340000000000001,False
particle4,82,82,8.2,-0.534,-0.534,-0.0005340000000000001,False
particle4,83,83,8.3,-0.534,-0.534,-0.0005340000000000001,False
particle4,84,84,8.4,-0.534,-0.534,-0.0005340000000000001,False
particle4,85,85,8.5,-0.534,-0.534,-0.0005340000000000001,False
particle4,86,86,8.6,-0.535,-0.535,-0.000535,False
particle4,87,87,8.7,-0.536,-0.536,-0.000536,False
particle4,88,88,8.8,-0.536,-0.536,-0.000536,False
particle4,89,89,8.9,-0.536,-0.536,-0.000536,False
particle4,90,90,9.0,-0.537,-0.537,-0.000537,False
particle4,91,91,9.1,-0.539,-0.539,-0.0005390000000000001,False
particle4,92,92,9.2,-0.54,-0.54,-0.00054,False
particle4,93,93,9.3,-0.536,-0.536,-0.000536,False
particle4,94,94,9.4,-0.533,-0.533,-0.000533,False
particle4,95,95,9.5,-0.534,-0.534,-0.0005340000000000001,False
particle4,96,96,9.6,-0.533,-0.533,-0.000533,False
particle4,97,97,9.7,-0.531,-0.531,-0.000531,False
particle4,98,98,9.8,-0.528,-0.528,-0.000528,False
particle4,99,99,9.9,-0.523,-0.523,-0.000523,False
particle4,100,100,10.0,-0.521,-0.521,-0.000521,False
particle4,101,101,10.1,-0.521,-0.521,-0.000521,False
particle4,102,102,10.2,-0.519,-0.519,-0.000519,False
particle4,103,103,10.3,-0.521,-0.521,-0.000521,False
particle4,104,104,10.4,-0.521,-0.521,-0.000521,False
particle4,105,105,10.5,-0.519,-0.519,-0.000519,False
particle4,106,106,10.6,-0.521,-0.521,-0.000521,False
particle4,107,107,10.7,-0.522,-0.522,-0.000522,False
particle4,108,108,10.8,-0.519,-0.519,-0.000519,False
particle4,109,109,10.9,-0.517,-0.517,-0.000517,False
particle4,110,110,11.0,-0.515,-0.515,-0.000515,False
particle4,111,111,11.1,-0.513,-0.513,-0.000513,False
particle4,112,112,11.2,-0.512,-0.512,-0.000512,False
particle4,113,113,11.3,-0.51,-0.51,-0.00051,False
particle4,114,114,11.4,-0.509,-0.509,-0.000509,False
particle4,115,115,11.5,-0.509,-0.509,-0.000509,False
particle4,116,116,11.6,-0.51,-0.51,-0.00051,False
particle4,117,117,11.7,-0.514,-0.514,-0.000514,False
particle4,118,118,11.8,-0.515,-0.515,-0.000515,False
particle4,119,119,11.9,-0.513,-0.513,-0.000513,False
particle4,120,120,12.0,-0.513,-0.513,-0.000513,False
particle4,121,121,12.1,-0.514,-0.514,-0.000514,False
particle4,122,122,12.2,-0.515,-0.515,-0.000515,False
particle4,123,123,12.3,-0.512,-0.512,-0.000512,False
particle4,124,124,12.4,-0.514,-0.514,-0.000514,False
particle4,125,125,12.5,-0.51,-0.51,-0.00051,False
particle4,126,126,12.6,-0.513,-0.513,-0.000513,False
particle4,127,127,12.7,-0.513,-0.513,-0.000513,False
particle4,128,128,12.8,-0.516,-0.516,-0.0005160000000000001,False
particle4,129,129,12.9,-0.514,-0.514,-0.000514,False
particle4,130,130,13.0,-0.514,-0.514,-0.000514,False
particle4,131,131,13.1,-0.514,-0.514,-0.000514,False
particle4,132,132,13.2,-0.514,-0.514,-0.000514,False
particle4,133,133,13.3,-0.516,-0.516,-0.0005160000000000001,False
particle4,134,134,13.4,-0.513,-0.513,-0.000513,False
particle4,135,135,13.5,-0.51,-0.51,-0.00051,False
particle4,136,136,13.6,-0.51,-0.51,-0.00051,False
particle4,137,137,13.7,-0.511,-0.511,-0.0005110000000000001,False
particle4,138,138,13.8,-0.51,-0.51,-0.00051,False
particle4,139,139,13.9,-0.513,-0.513,-0.000513,False
particle4,140,140,14.0,-0.513,-0.513,-0.000513,False
particle4,141,141,14.1,-0.514,-0.514,-0.000514,False
particle4,142,142,14.2,-0.515,-0.515,-0.000515,False
particle4,143,143,14.3,-0.514,-0.514,-0.000514,False
particle4,144,144,14.4,-0.512,-0.512,-0.000512,False
particle4,145,145,14.5,-0.515,-0.515,-0.000515,False
particle4,146,146,14.6,-0.514,-0.514,-0.000514,False
particle4,147,147,14.7,-0.514,-0.514,-0.000514,False
particle4,148,148,14.8,-0.514,-0.514,-0.000514,False
particle4,149,149,14.9,-0.514,-0.514,-0.000514,False
particle4,150,150,15.0,-0.515,-0.515,-0.000515,False
particle4,151,151,15.1,-0.514,-0.514,-0.000514,False
particle4,152,152,15.2,-0.515,-0.515,-0.000515,False
particle4,153,153,15.3,-0.513,-0.513,-0.000513,False
particle4,154,154,15.4,-0.51,-0.51,-0.00051,False
particle4,155,155,15.5,-0.512,-0.512,-0.000512,False
particle4,156,156,15.6,-0.512,-0.512,-0.000512,False
particle4,157,157,15.7,-0.511,-0.511,-0.0005110000000000001,False
particle4,158,158,15.8,-0.512,-0.512,-0.000512,False
particle4,159,159,15.9,-0.512,-0.512,-0.000512,False
particle4,160,160,16.0,-0.515,-0.515,-0.000515,False
particle4,161,161,16.1,-0.517,-0.517,-0.000517,False
particle4,162,162,16.2,-0.518,-0.518,-0.000518,False
particle4,163,163,16.3,-0.521,-0.521,-0.000521,False
particle4,164,164,16.4,-0.519,-0.519,-0.000519,False
particle4,165,165,16.5,-0.518,-0.518,-0.000518,False
particle4,166,166,16.6,-0.518,-0.518,-0.000518,False
particle4,167,167,16.7,-0.517,-0.517,-0.000517,False
particle4,168,168,16.8,-0.517,-0.517,-0.000517,False
particle4,169,169,16.9,-0.518,-0.518,-0.000518,False
particle4,170,170,17.0,-0.518,-0.518,-0.000518,False
particle4,171,171,17.1,-0.519,-0.519,-0.000519,False
particle4,172,172,17.2,-0.518,-0.518,-0.000518,False
particle4,173,173,17.3,-0.517,-0.517,-0.000517,False
particle4,174,174,17.4,-0.515,-0.515,-0.000515,False
particle4,175,175,17.5,-0.513,-0.513,-0.000513,False
particle4,176,176,17.6,-0.512,-0.512,-0.000512,False
particle4,177,177,17.7,-0.513,-0.513,-0.000513,False
particle4,178,178,17.8,-0.513,-0.513,-0.000513,False
particle4,179,179,17.9,-0.513,-0.513,-0.000513,False
particle4,180,180,18.0,-0.511,-0.511,-0.0005110000000000001,False
particle4,181,181,18.1,-0.512,-0.512,-0.000512,False
particle4,182,182,18.2,-0.514,-0.514,-0.000514,False
particle4,183,183,18.3,-0.512,-0.512,-0.000512,False
particle4,184,184,18.4,-0.512,-0.512,-0.000512,False
particle4,185,185,18.5,-0.511,-0.511,-0.0005110000000000001,False
particle4,186,186,18.6,-0.509,-0.509,-0.000509,False
particle4,187,187,18.7,-0.511,-0.511,-0.0005110000000000001,False
particle4,188,188,18.8,-0.506,-0.506,-0.000506,False
particle4,189,189,18.9,-0.506,-0.506,-0.000506,False
particle4,190,190,19.0,-0.507,-0.507,-0.000507,False
particle4,191,191,19.1,-0.508,-0.508,-0.000508,False
particle4,192,192,19.2,-0.507,-0.507,-0.000507,False
particle4,193,193,19.3,-0.504,-0.504,-0.000504,False
particle4,194,194,19.4,-0.503,-0.503,-0.000503,False
particle4,195,195,19.5,-0.506,-0.506,-0.000506,False
particle4,196,196,19.6,-0.506,-0.506,-0.000506,False
particle4,197,197,19.7,-0.505,-0.505,-0.000505,False
particle4,198,198,19.8,-0.504,-0.504,-0.000504,False
particle4,199,199,19.9,-0.5,-0.5,-0.0005,False
particle4,200,200,20.0,-0.503,-0.503,-0.000503,False
particle4,201,201,20.1,-0.504,-0.504,-0.000504,False
particle4,202,202,20.2,-0.502,-0.502,-0.0005020000000000001,False
particle4,203,203,20.3,-0.5,-0.5,-0.0005,False
particle4,204,204,20.4,-0.501,-0.501,-0.000501,False
particle4,205,205,20.5,-0.502,-0.502,-0.0005020000000000001,False
particle4,206,206,20.6,-0.501,-0.501,-0.000501,False
particle4,207,207,20.7,-0.504,-0.504,-0.000504,False
particle4,208,208,20.8,-0.504,-0.504,-0.000504,False
particle4,209,209,20.9,-0.508,-0.508,-0.000508,False
particle4,210,210,21.0,-0.507,-0.507,-0.000507,False
particle4,211,211,21.1,-0.509,-0.509,-0.000509,False
particle4,212,212,21.2,-0.509,-0.509,-0.000509,False
particle4,213,213,21.3,-0.507,-0.507,-0.000507,False
particle4,214,214,21.4,-0.508,-0.508,-0.000508,False
particle4,215,215,21.5,-0.51,-0.51,-0.00051,False
particle4,216,216,21.6,-0.508,-0.508,-0.000508,False
particle4,217,217,21.7,-0.511,-0.511,-0.0005110000000000001,False
particle4,218,218,21.8,-0.513,-0.513,-0.000513,False
particle4,219,219,21.9,-0.512,-0.512,-0.000512,False
particle4,220,220,22.0,-0.513,-0.513,-0.000513,False
particle4,221,221,22.1,-0.512,-0.512,-0.000512,False
particle4,222,222,22.2,-0.512,-0.512,-0.000512,False
particle4,223,223,22.3,-0.513,-0.513,-0.000513,False
particle4,224,224,22.4,-0.513,-0.513,-0.000513,False
particle4,225,225,22.5,-0.515,-0.515,-0.000515,False
particle4,226,226,22.6,-0.513,-0.513,-0.000513,False
particle4,227,227,22.7,-0.513,-0.513,-0.000513,False
particle4,228,228,22.8,-0.513,-0.513,-0.000513,False
particle4,229,229,22.9,-0.513,-0.513,-0.000513,False
particle4,230,230,23.0,-0.514,-0.514,-0.000514,False
particle4,231,231,23.1,-0.512,-0.512,-0.000512,False
particle4,232,232,23.2,-0.509,-0.509,-0.000509,False
particle4,233,233,23.3,-0.51,-0.51,-0.00051,False
particle4,234,234,23.4,-0.51,-0.51,-0.00051,False
particle4,235,235,23.5,-0.51,-0.51,-0.00051,False
particle4,236,236,23.6,-0.508,-0.508,-0.000508,False
particle4,237,237,23.7,-0.508,-0.508,-0.000508,False
particle4,238,238,23.8,-0.503,-0.503,-0.000503,False
particle4,239,239,23.9,-0.502,-0.502,-0.0005020000000000001,False
particle4,240,240,24.0,-0.504,-0.504,-0.000504,False
particle4,241,241,24.1,-0.503,-0.503,-0.000503,False
particle4,242,242,24.2,-0.503,-0.503,-0.000503,False
particle4,243,243,24.3,-0.504,-0.504,-0.000504,False
particle4,244,244,24.4,-0.5,-0.5,-0.0005,False
particle4,245,245,24.5,-0.504,-0.504,-0.000504,False
particle4,246,246,24.6,-0.507,-0.507,-0.000507,False
particle4,247,247,24.7,-0.506,-0.506,-0.000506,False
particle4,248,248,24.8,-0.508,-0.508,-0.000508,False
particle4,249,249,24.9,-0.508,-0.508,-0.000508,False
particle4,250,250,25.0,-0.51,-0.51,-0.00051,False
particle4,251,251,25.1,-0.512,-0.512,-0.000512,False
particle4,252,252,25.2,-0.514,-0.514,-0.000514,False
particle4,253,253,25.3,-0.515,-0.515,-0.000515,False
particle4,254,254,25.4,-0.517,-0.517,-0.000517,False
particle4,255,255,25.5,-0.514,-0.514,-0.000514,False
particle4,256,256,25.6,-0.513,-0.513,-0.000513,False
particle4,257,257,25.7,-0.512,-0.512,-0.000512,False
particle4,258,258,25.8,-0.517,-0.517,-0.000517,False
particle4,259,259,25.9,-0.516,-0.516,-0.0005160000000000001,False
particle4,260,260,26.0,-0.515,-0.515,-0.000515,False
particle4,261,261,26.1,-0.512,-0.512,-0.000512,False
particle4,262,262,26.2,-0.513,-0.513,-0.000513,False
particle4,263,263,26.3,-0.514,-0.514,-0.000514,False
particle4,264,264,26.4,-0.513,-0.513,-0.000513,False
particle4,265,265,26.5,-0.513,-0.513,-0.000513,False
particle4,266,266,26.6,-0.512,-0.512,-0.000512,False
particle4,267,267,26.7,-0.511,-0.511,-0.0005110000000000001,False
particle4,268,268,26.8,-0.509,-0.509,-0.000509,False
particle4,269,269,26.9,-0.507,-0.507,-0.000507,False
particle4,270,270,27.0,-0.505,-0.505,-0.000505,False
particle4,271,271,27.1,-0.506,-0.506,-0.000506,False
particle4,272,272,27.2,-0.508,-0.508,-0.000508,False
particle4,273,273,27.3,-0.505,-0.505,-0.000505,False
particle4,274,274,27.4,-0.507,-0.507,-0.000507,False
particle4,275,275,27.5,-0.508,-0.508,-0.000508,False
particle4,276,276,27.6,-0.509,-0.509,-0.000509,False
particle4,277,277,27.7,-0.512,-0.512,-0.000512,False
particle4,278,278,27.8,-0.512,-0.512,-0.000512,False
particle4,279,279,27.9,-0.509,-0.509,-0.000509,False
particle4,280,280,28.0,-0.509,-0.509,-0.000509,False
particle4,281,281,28.1,-0.509,-0.509,-0.000509,False
particle4,282,282,28.2,-0.508,-0.508,-0.000508,False
particle4,283,283,28.3,-0.508,-0.508,-0.000508,False
particle4,284,284,28.4,-0.51,-0.51,-0.00051,False
particle4,285,285,28.5,-0.508,-0.508,-0.000508,False
particle4,286,286,28.6,-0.51,-0.51,-0.00051,False
particle4,287,287,28.7,-0.509,-0.509,-0.000509,False
particle4,288,288,28.8,-0.509,-0.509,-0.000509,False
particle4,289,289,28.9,-0.508,-0.508,-0.000508,False
particle4,290,290,29.0,-0.507,-0.507,-0.000507,False
particle4,291,291,29.1,-0.507,-0.507,-0.000507,False
particle4,292,292,29.2,-0.506,-0.506,-0.000506,False
particle4,293,293,29.3,-0.505,-0.505,-0.000505,False
particle4,294,294,29.4,-0.504,-0.504,-0.000504,False
particle4,295,295,29.5,-0.502,-0.502,-0.0005020000000000001,False
particle4,296,296,29.6,-0.502,-0.502,-0.0005020000000000001,False
particle4,297,297,29.7,-0.503,-0.503,-0.000503,False
particle4,298,298,29.8,-0.504,-0.504,-0.000504,False
particle4,299,299,29.9,-0.506,-0.506,-0.000506,False
particle4,300,300,30.0,-0.508,-0.508,-0.000508,False
particle4,301,301,30.1,-0.509,-0.509,-0.000509,False
particle4,302,302,30.2,-0.51,-0.51,-0.00051,False
particle4,303,303,30.3,-0.511,-0.511,-0.0005110000000000001,False
particle4,304,304,30.4,-0.509,-0.509,-0.000509,False
particle4,305,305,30.5,-0.508,-0.508,-0.000508,False
particle4,306,306,30.6,-0.504,-0.504,-0.000504,False
particle4,307,307,30.7,-0.508,-0.508,-0.000508,False
particle4,308,308,30.8,-0.507,-0.507,-0.000507,False
particle4,309,309,30.9,-0.508,-0.508,-0.000508,False
particle4,310,310,31.0,-0.508,-0.508,-0.000508,False
particle4,311,311,31.1,-0.508,-0.508,-0.000508,False
particle4,312,312,31.2,-0.511,-0.511,-0.0005110000000000001,False
particle4,313,313,31.3,-0.511,-0.511,-0.0005110000000000001,False
particle4,314,314,31.4,-0.507,-0.507,-0.000507,False
particle4,315,315,31.5,-0.507,-0.507,-0.000507,False
particle4,316,316,31.6,-0.508,-0.508,-0.000508,False
particle4,317,317,31.7,-0.505,-0.505,-0.000505,False
particle4,318,318,31.8,-0.506,-0.506,-0.000506,False
particle4,319,319,31.9,-0.506,-0.506,-0.000506,False
particle4,320,320,32.0,-0.503,-0.503,-0.000503,False
particle4,321,321,32.1,-0.504,-0.504,-0.000504,False
particle4,322,322,32.2,-0.504,-0.504,-0.000504,False
particle4,323,323,32.3,-0.506,-0.506,-0.000506,False
particle4,324,324,32.4,-0.51,-0.51,-0.00051,False
particle4,325,325,32.5,-0.511,-0.511,-0.0005110000000000001,False
particle4,326,326,32.6,-0.514,-0.514,-0.000514,False
particle4,327,327,32.7,-0.514,-0.514,-0.000514,False
particle4,328,328,32.8,-0.514,-0.514,-0.000514,False
particle4,329,329,32.9,-0.515,-0.515,-0.000515,False
particle4,330,330,33.0,-0.515,-0.515,-0.000515,False
particle4,331,331,33.1,-0.514,-0.514,-0.000514,False
particle4,332,332,33.2,-0.516,-0.516,-0.0005160000000000001,False
particle4,333,333,33.3,-0.515,-0.515,-0.000515,False
particle4,334,334,33.4,-0.515,-0.515,-0.000515,False
particle4,335,335,33.5,-0.515,-0.515,-0.000515,False
particle4,336,336,33.6,-0.516,-0.516,-0.0005160000000000001,False
particle4,337,337,33.7,-0.514,-0.514,-0.000514,False
particle4,338,338,33.8,-0.512,-0.512,-0.000512,False
particle4,339,339,33.9,-0.509,-0.509,-0.000509,False
particle4,340,340,34.0,-0.511,-0.511,-0.0005110000000000001,False
particle4,341,341,34.1,-0.506,-0.506,-0.000506,False
particle4,342,342,34.2,-0.507,-0.507,-0.000507,False
particle4,343,343,34.3,-0.507,-0.507,-0.000507,False
particle4,344,344,34.4,-0.508,-0.508,-0.000508,False
particle4,345,345,34.5,-0.51,-0.51,-0.00051,False
particle4,346,346,34.6,-0.508,-0.508,-0.000508,False
particle4,347,347,34.7,-0.506,-0.506,-0.000506,False
particle4,348,348,34.8,-0.503,-0.503,-0.000503,False
particle4,349,349,34.9,-0.507,-0.507,-0.000507,False
particle4,350,350,35.0,-0.508,-0.508,-0.000508,False
particle4,351,351,35.1,-0.505,-0.505,-0.000505,False
particle4,352,352,35.2,-0.506,-0.506,-0.000506,False
particle4,353,353,35.3,-0.506,-0.506,-0.000506,False
particle4,354,354,35.4,-0.506,-0.506,-0.000506,False
particle4,355,355,35.5,-0.508,-0.508,-0.000508,False
particle4,356,356,35.6,-0.509,-0.509,-0.000509,False
particle4,357,357,35.7,-0.509,-0.509,-0.000509,False
particle4,358,358,35.8,-0.506,-0.506,-0.000506,False
particle4,359,359,35.9,-0.504,-0.504,-0.000504,False
particle4,360,360,36.0,-0.504,-0.504,-0.000504,False
particle4,361,361,36.1,-0.507,-0.507,-0.000507,False
particle4,362,362,36.2,-0.508,-0.508,-0.000508,False
particle4,363,363,36.3,-0.508,-0.508,-0.000508,False
particle4,364,364,36.4,-0.508,-0.508,-0.000508,False
particle4,365,365,36.5,-0.51,-0.51,-0.00051,False
particle4,366,366,36.6,-0.512,-0.512,-0.000512,False
particle4,367,367,36.7,-0.511,-0.511,-0.0005110000000000001,False
particle4,368,368,36.8,-0.51,-0.51,-0.00051,False
particle4,369,369,36.9,-0.51,-0.51,-0.00051,False
particle4,370,370,37.0,-0.512,-0.512,-0.000512,False
particle4,371,371,37.1,-0.509,-0.509,-0.000509,False
particle4,372,372,37.2,-0.507,-0.507,-0.000507,False
particle4,373,373,37.3,-0.511,-0.511,-0.0005110000000000001,False
particle4,374,374,37.4,-0.509,-0.509,-0.000509,False
particle4,375,375,37.5,-0.511,-0.511,-0.0005110000000000001,False
particle4,376,376,37.6,-0.513,-0.513,-0.000513,False
particle4,377,377,37.7,-0.514,-0.514,-0.000514,False
particle4,378,378,37.8,-0.514,-0.514,-0.000514,False
particle4,379,379,37.9,-0.516,-0.516,-0.0005160000000000001,False
particle4,380,380,38.0,-0.518,-0.518,-0.000518,False
particle4,381,381,38.1,-0.52,-0.52,-0.0005200000000000001,False
particle4,382,382,38.2,-0.518,-0.518,-0.000518,False
particle4,383,383,38.3,-0.515,-0.515,-0.000515,False
particle4,384,384,38.4,-0.514,-0.514,-0.000514,False
particle4,385,385,38.5,-0.513,-0.513,-0.000513,False
particle4,386,386,38.6,-0.517,-0.517,-0.000517,False
particle4,387,387,38.7,-0.516,-0.516,-0.0005160000000000001,False
particle4,388,388,38.8,-0.514,-0.514,-0.000514,False
particle4,389,389,38.9,-0.514,-0.514,-0.000514,False
particle4,390,390,39.0,-0.515,-0.515,-0.000515,False
particle4,391,391,39.1,-0.515,-0.515,-0.000515,False
particle4,392,392,39.2,-0.515,-0.515,-0.000515,False
particle4,393,393,39.3,-0.514,-0.514,-0.000514,False
particle4,394,394,39.4,-0.51,-0.51,-0.00051,False
particle4,395,395,39.5,-0.512,-0.512,-0.000512,False
particle4,396,396,39.6,-0.516,-0.516,-0.0005160000000000001,False
particle4,397,397,39.7,-0.518,-0.518,-0.000518,False
particle4,398,398,39.8,-0.518,-0.518,-0.000518,False
particle4,399,399,39.9,-0.519,-0.519,-0.000519,False
particle4,400,400,40.0,-0.518,-0.518,-0.000518,False
particle4,401,401,40.1,-0.519,-0.519,-0.000519,False
particle4,402,402,40.2,-0.52,-0.52,-0.0005200000000000001,False
particle4,403,403,40.3,-0.524,-0.524,-0.000524,False
particle4,404,404,40.4,-0.524,-0.524,-0.000524,False
particle4,405,405,40.5,-0.526,-0.526,-0.000526,False
particle4,406,406,40.6,-0.525,-0.525,-0.0005250000000000001,False
particle4,407,407,40.7,-0.525,-0.525,-0.0005250000000000001,False
particle4,408,408,40.8,-0.524,-0.524,-0.000524,False
particle4,409,409,40.9,-0.521,-0.521,-0.000521,False
particle4,410,410,41.0,-0.524,-0.524,-0.000524,False
particle4,411,411,41.1,-0.524,-0.524,-0.000524,False
particle4,412,412,41.2,-0.525,-0.525,-0.0005250000000000001,False
particle4,413,413,41.3,-0.525,-0.525,-0.0005250000000000001,False
particle4,414,414,41.4,-0.525,-0.525,-0.0005250000000000001,False
particle4,415,415,41.5,-0.525,-0.525,-0.0005250000000000001,False
particle4,416,416,41.6,-0.526,-0.526,-0.000526,False
particle4,417,417,41.7,-0.525,-0.525,-0.0005250000000000001,False
particle4,418,418,41.8,-0.526,-0.526,-0.000526,False
particle4,419,419,41.9,-0.523,-0.523,-0.000523,False
particle4,420,420,42.0,-0.522,-0.522,-0.000522,False
particle4,421,421,42.1,-0.522,-0.522,-0.000522,False
particle4,422,422,42.2,-0.52,-0.52,-0.0005200000000000001,False
particle4,423,423,42.3,-0.518,-0.518,-0.000518,False
particle4,424,424,42.4,-0.516,-0.516,-0.0005160000000000001,False
particle4,425,425,42.5,-0.516,-0.516,-0.0005160000000000001,False
particle4,426,426,42.6,-0.515,-0.515,-0.000515,False
particle4,427,427,42.7,-0.514,-0.514,-0.000514,False
particle4,428,428,42.8,-0.515,-0.515,-0.000515,False
particle4,429,429,42.9,-0.513,-0.513,-0.000513,False
particle4,430,430,43.0,-0.513,-0.513,-0.000513,False
particle4,431,431,43.1,-0.512,-0.512,-0.000512,False
particle4,432,432,43.2,-0.511,-0.511,-0.0005110000000000001,False
particle4,433,433,43.3,-0.511,-0.511,-0.0005110000000000001,False
particle4,434,434,43.4,-0.51,-0.51,-0.00051,False
particle4,435,435,43.5,-0.508,-0.508,-0.000508,False
particle4,436,436,43.6,-0.509,-0.509,-0.000509,False
particle4,437,437,43.7,-0.511,-0.511,-0.0005110000000000001,False
particle4,438,438,43.8,-0.513,-0.513,-0.000513,False
particle4,439,439,43.9,-0.51,-0.51,-0.00051,False
particle4,440,440,44.0,-0.511,-0.511,-0.0005110000000000001,False
particle4,441,441,44.1,-0.509,-0.509,-0.000509,False
particle4,442,442,44.2,-0.505,-0.505,-0.000505,False
particle4,443,443,44.3,-0.505,-0.505,-0.000505,False
particle4,444,444,44.4,-0.506,-0.506,-0.000506,False
particle4,445,445,44.5,-0.503,-0.503,-0.000503,False
particle4,446,446,44.6,-0.503,-0.503,-0.000503,False
particle4,447,447,44.7,-0.501,-0.501,-0.000501,False
particle4,448,448,44.8,-0.499,-0.499,-0.000499,False
particle4,449,449,44.9,-0.501,-0.501,-0.000501,False
